i,j,p,t,level,marginal,lower,upper,scale
Ukraine,Belgium,housing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,housing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Belgium,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,housing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Denmark,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,France,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,France,housing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,France,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,housing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Ukraine,Germany,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,1,57072.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,4,23.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,7,49.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,18,1077.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,24,1021.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Ukraine,Hungry,food_clothing,27,0.0,-0.0,0.0,inf,1.0
